Tissington Trial c.p. SK177521,SK177521, 417700, 352100,-1.7373083479558,53.0658698066506,24/11/2002,F,27/12/2007,
Tittesworth Reservoir SJ994603,SJ994603, 399400, 360300,-2.01042087416953,53.1398684963406,01/12/1990,F,27/12/2007,
Todwick/Lindleys Croft SK497842,SK497842, 449700, 384200,-1.25481534478088,53.3523784091088,01/12/1990,F,27/12/2007,
Tofts c.p. SK302876,SK302876, 430200, 387600,-1.54742828749443,53.3844051985704,01/12/1990,F,27/12/2007,
Tompkin? P.S. SJ947514,SJ947514, 394700, 351400,-2.08053081926155,53.0598387320993,01/12/1990,F,27/12/2007,
Topley Pike SK112725,SK112725, 411200, 372500,-1.83360453485921,53.2494157376984,01/12/1990,F,27/12/2007,
Torside c.p. SK068983,SK068983, 406800, 398300,-1.89900036458827,53.4813953734062,01/12/1990,F,27/12/2007,
Trent Lock SK489313,SK489313, 448900, 331300,-1.27486828295888,52.8769730446475,01/12/1990,F,27/12/2007,
Trent Meadows SK505327,SK505327, 450500, 332700,-1.25088093491552,52.8894097605242,01/12/1990,F,27/12/2007,
Trentabank Reservoir layby SJ961711,SJ961711, 396100, 371100,-2.05988688493035,53.236933718694,01/12/1990,F,27/12/2007,
Trentabank Reservoir V.C. SJ964711,SJ964711, 396400, 371100,-2.05539215764421,53.2369358753051,01/12/1990,F,27/12/2007,
Trowell/Nottm. Canal SK483412,SK483412, 448300, 341200,-1.28231533856557,52.9660142501295,01/12/1990,F,27/12/2007,
Tugby/A47 layby SK766007,SK766007, 476600, 300700,-0.870492155938972,52.5987201662992,01/12/1990,F,27/12/2007,
Tur Langton/Nr. Ch.  SP714946,SP714946, 471400, 294600,-0.948561736039928,52.5445977862999,01/12/1990,F,27/12/2007,
Tutbury/ Duke St. c.p. SK211289,SK211289, 421100, 328900,-1.68807349717383,52.8572001206714,01/12/1990,F,27/12/2007,
Ulley Reservoir SK453875,SK453875, 445300, 387500,-1.32043979982751,53.3824318586628,01/12/1990,F,27/12/2007,
Upper Burbage Bridge SK260830,SK260830, 426000, 383000,-1.61094621393652,53.3432807892137,01/12/1990,F,27/12/2007,
Upper Hall layby SK019772,SK019772, 401900, 377200,-1.97295650714874,53.2917756035616,01/12/1990,F,27/12/2007,
Upperdale c.p. SK177722,SK177722, 417700, 372200,-1.73620703982896,53.2465443349889,01/12/1990,F,27/12/2007,
Uppingham/North St. east SK867998,SK867998, 486700, 399800,-0.694801584788895,53.4878014601521,01/12/1990,F,27/12/2007,
Via Gellia A5012 layby SK265565,SK265565, 426500, 356500,-1.6056278166311,53.1050588443216,01/12/1990,F,27/12/2007,
Vicarage Quarry SJ984706,SJ984706, 398400, 370600,-2.02542442114308,53.2324516968002,01/12/1990,F,27/12/2007,
Wadsley c.p. SK319908,SK319908, 431900, 390800,-1.52155020350876,53.4130680167397,01/12/1990,F,27/12/2007,
Walesby/Chapel Lane SK683707,SK683707, 468300, 370700,-0.978323546872563,53.2289793044597,01/12/1990,F,27/12/2007,
Walton-on-Wolds/Green SK593198,SK593198, 459300, 319800,-1.12244320473395,52.7725641226147,01/12/1990,F,27/12/2007,
Warren Hills B587 layby SK463145,SK463145, 446300, 314500,-1.31586646479083,52.7261894926457,01/12/1990,F,27/12/2007,
Wartoft Grange Coner SK446245,SK446245, 444600, 324500,-1.33967976312249,52.8162213099119,01/12/1990,F,27/12/2007,
Waterhouses Stn. SK085501,SK085501, 408500, 350100,-1.8746531044591,53.0481148950091,01/12/1990,F,27/12/2007,
Weag's Bridge SK100542,SK100542, 410000, 354200,-1.85215138664469,53.0849444572547,01/12/1990,F,27/12/2007,
Wellsboro'/B585 layby SK366026,SK366026, 436600, 302600,-1.46080445606935,52.6199574582511,01/12/1990,F,27/12/2007,
West Hallam Shop. Cr. SK432413,SK432413, 443200, 341300,-1.3582288718778,52.9673468411967,01/12/1990,F,27/12/2007,
Wetton Mill SK095561,SK095561, 409500, 356100,-1.85956067541301,53.1020326408808,24/11/2002,F,27/12/2007,
Wetton SK109552,SK109552, 410900, 355200,-1.83868104131762,53.093916118748,01/12/1990,F,27/12/2007,
Whatstandwell Stn. SK333541,SK333541, 433300, 354100,-1.50430995495196,53.0831067283553,01/12/1990,F,27/12/2007,
Whirlow Park/ Cafe SK306830,SK306830, 430600, 383000,-1.54185747320802,53.3430360235176,01/12/1990,F,27/12/2007,
White Hollows Corner SK352223,SK352223, 435200, 322300,-1.47938273458495,52.797137839107,01/12/1990,F,27/12/2007,
White Lodge c.p. SK170706,SK170706, 417000, 370600,-1.74678187220789,53.2321851677927,01/12/1990,F,27/12/2007,
Whittington Village Hall c.p. SK162085,SK162085, 416200, 308500,-1.7618432994217,52.6739831492095,24/11/2002,F,27/12/2007,
Whitwell Wood layby SK525773,SK525773, 452500, 377300,-1.2138930886647,53.2900944543976,01/12/1990,F,27/12/2007,
Wildboarclough Bridge SJ983687,SJ983687, 398300, 368700,-2.0269115223155,53.2153730092413,01/12/1990,F,27/12/2007,
Wilford/By A648 SK562365,SK562365, 456200, 336500,-1.16551938108772,52.9230019875843,01/12/1990,F,27/12/2007,
Willesley Pk. A453 layby SK346146,SK346146, 434600, 314600,-1.48909097491803,52.7279598865949,01/12/1990,F,27/12/2007,
Willington c.p. SK295286,SK295286, 429500, 328600,-1.56335192944871,52.8541103911973,01/12/1990,F,27/12/2007,
Willoughby-on-Wolds SK638252,SK638252, 463800, 325200,-1.05469894947932,52.8205895439576,01/12/1990,F,27/12/2007,
Windgather Rocks SJ994782,SJ994782, 399400, 378200,-2.0104631114346,53.3007671070149,01/12/1990,F,27/12/2007,
Windle Edge P.S. SE153019,SE153019, 415300, 401900,-1.77074608587779,53.5135763009156,01/12/1990,F,27/12/2007,
Winscar Resr./Broad Hill C.P SE155030,SE155030, 415500, 403000,-1.76767629200396,53.5234575889966,01/12/1990,F,27/12/2007,
Winster SK238602,SK238602, 423800, 360200,-1.64568346541851,53.1384439058257,01/12/1990,F,27/12/2007,
Woodhead layby/A628  SK111999,SK111999, 411100, 399900,-1.83415072558887,53.495704481936,01/12/1990,F,27/12/2007,
Woodhouse Eaves SK531144,SK531144, 453100, 314400,-1.21520633589135,52.7246678224365,01/12/1990,F,27/12/2007,
Woodlinkin A610 layby SK433485,SK433485, 443300, 348500,-1.35577848383846,53.0320565588337,01/12/1990,F,27/12/2007,
Woodville/ Blacksmith's Lane c.p. SK316191,SK316191, 431600, 319100,-1.53308008110565,52.7685943592866,01/12/1990,F,27/12/2007,
Worthington/Newbold Lane SK405205,SK405205, 440500, 320500,-1.40100314897888,52.7805876856156,01/12/1990,F,27/12/2007,
Wyaston/ Yeaveley Rd. SK185422,SK185422, 418500, 342200,-1.72593401910301,52.9768515333289,01/12/1990,F,27/12/2007,
Wye Dale SK104725,SK104725, 410400, 372500,-1.84559402156029,53.2494317529212,01/12/1990,F,27/12/2007,
Yoxall/ Hadley St. SK139192,SK139192, 413900, 319200,-1.79541127376928,52.770234843991,01/12/1990,F,27/12/2007,
Zouch SK504233,SK504233, 450400, 323300,-1.25381579603342,52.8049262175745,01/12/1990,F,27/12/2007,
Branston Water Park c.p. SK218211,SK218211, 421800, 321100,-1.67819427901131,52.7870555757808,24/11/2002,F,27/12/2007,
Duffield Church c.p. [NC ]SK348428,SK348428, 434800, 342800,-1.48313171676326,52.9814387247124,25/11/2002,F,27/12/2007,
Ibstock/ High St. SK407100,SK407100, 440700, 310000,-1.39933569877423,52.6861870449219,01/12/1990,F,27/12/2007,
Ibstock/ High St. SK408102,SK408102, 440800, 310200,-1.39783171938647,52.6879773850618,01/12/1990,F,27/12/2007,
"Repton Cross, Repton [NC ]SK302270",SK302270, 430200, 327000,-1.55310444539081,52.8396890027601,24/11/2002,F,27/12/2007,
Rother Valley Country Park: -Killamarsh Meadows SK453813,SK453813, 445300, 381300,-1.32132571377583,53.3267064657488,01/12/1990,F,27/12/2007,
Tutbury picnic site SK213293,SK213293, 421300, 329300,-1.68507723433419,52.8607880388869,24/11/2002,F,27/12/2007,
"Hayfield, Kinder Bank SK047869",SK047869, 404700, 386900,-1.9308101986818,53.378948615395,25/11/2002,F,27/12/2007,
Alsop Moor Cottages layby [NC ]SK156563,SK156563, 415600, 356300,-1.76844503981904,53.1036882833523,24/03/2003,F,27/12/2007,
Combes Valley c.p SK009535,SK009535, 400900, 353500,-1.98801363901805,53.0787432214078,28/04/2003,F,27/12/2007,
Trent Ln cp Newton Solney SK280259,SK280259, 428000, 325900,-1.58585747518619,52.8299193401735,05/05/2003,F,27/12/2007,
Overseal Church SK295155,SK295155, 429500, 315500,-1.56452653025028,52.7363510873099,05/05/2003,F,27/12/2007,
Mackworth Village SK319376,SK319376, 431900, 337600,-1.52683249604829,52.9348752548054,06/05/2003,F,27/12/2007,
Winster Church SK239606,SK239606, 423900, 360600,-1.64415899496259,53.1420349628479,11/05/2003,F,27/12/2007,
